timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734340211856,55,MIT/themes/mit/assets/js/CombinedSearch.68627c63c12e4144b6e6.js-75,200,OK,Thread Group For 100 Users 2-3,text,true,,12341,597,4,6,https://www.mit.edu/themes/mit/assets/js/CombinedSearch.68627c63c12e4144b6e6.js,55,0,0
1734340211866,45,MIT/q/climate%20chan?count=3-53,204,No Content,Thread Group For 100 Users 2-4,text,true,,528,522,4,6,https://tlesearch.mit.edu/q/climate%20chan?count=3,0,0,0
1734340211911,45,MIT/q/climate%20change-79,204,No Content,Thread Group For 100 Users 2-3,text,true,,528,516,4,7,https://tlesearch.mit.edu/q/climate%20change,0,0,0
1734340211911,46,MIT/q/climate%20chang?count=3-55,204,No Content,Thread Group For 100 Users 2-4,text,true,,527,523,4,7,https://tlesearch.mit.edu/q/climate%20chang?count=3,0,0,0
1734340211957,46,MIT/q/climate%20chan?count=3-54,204,No Content,Thread Group For 100 Users 2-4,text,true,,528,522,4,7,https://tlesearch.mit.edu/q/climate%20chan?count=3,0,0,0
1734340211956,47,MIT/q/climate%20change-83,200,OK,Thread Group For 100 Users 2-3,text,true,,2977,636,4,7,https://tlesearch.mit.edu/q/climate%20change,47,0,0
1734340212003,44,MIT/q/climate%20ch?count=3-52,204,No Content,Thread Group For 100 Users 2-4,text,true,,528,520,5,8,https://tlesearch.mit.edu/q/climate%20ch?count=3,0,0,0
1734340212048,51,MIT/themes/mit/assets/js/modernizr.js-63,200,OK,Thread Group For 100 Users 2-4,text,true,,6147,578,5,8,https://www.mit.edu/themes/mit/assets/js/modernizr.js?rzw0g3,51,0,0
1734340212100,43,MIT/q/climate%20?count=3-50,204,No Content,Thread Group For 100 Users 2-4,text,true,,528,518,5,8,https://tlesearch.mit.edu/q/climate%20?count=3,0,0,0
1734340212006,180,MIT/-1,200,OK,Thread Group For 100 Users 2-5,text,true,,12615,727,5,8,https://www.mit.edu/,180,0,129
1734340212187,65,MIT/themes/mit/assets/favicon/favicon.svg-12,200,OK,Thread Group For 100 Users 2-5,text,true,,904,611,5,8,https://www.mit.edu/themes/mit/assets/favicon/favicon.svg,65,0,0
1734340212143,145,MIT/themes/mit/assets/css/main.css-62,200,OK,Thread Group For 100 Users 2-4,text,true,,72654,589,5,8,https://www.mit.edu/themes/mit/assets/css/main.css?rzw0g3,91,0,0
1734340212252,97,MIT/search-39,200,OK,Thread Group For 100 Users 2-5,text,true,,10216,1445,5,8,https://www.mit.edu/search/?q=climate+change,45,0,0
1734340212252,45,MIT/search-39-0,301,Moved Permanently,Thread Group For 100 Users 2-5,text,true,,723,722,5,8,https://www.mit.edu/search?q=climate+change,45,0,0
1734340212298,51,MIT/search-39-1,200,OK,Thread Group For 100 Users 2-5,text,true,,9493,723,5,8,https://www.mit.edu/search/?q=climate+change,51,0,0
1734340212349,157,MIT/q/cli?count=3-41,204,No Content,Thread Group For 100 Users 2-5,text,true,,528,511,5,8,https://tlesearch.mit.edu/q/cli?count=3,0,0,89
1734340212506,80,MIT/q/climat?count=3-44,204,No Content,Thread Group For 100 Users 2-5,text,true,,528,514,5,8,https://tlesearch.mit.edu/q/climat?count=3,0,0,0
1734340210955,1660,MIT/q/climate%20change-84,200,OK,Thread Group For 100 Users 2-1,text,false,"The operation lasted too long: It took 1,660 milliseconds, but should not have lasted longer than 400 milliseconds.",647,577,5,8,https://tlepeopledir.mit.edu/q/climate%20change?_format=json,1651,0,1123
1734340212288,350,MIT/themes/mit/assets/js/main.js-64,200,OK,Thread Group For 100 Users 2-4,text,true,,374645,573,5,8,https://www.mit.edu/themes/mit/assets/js/main.js?rzw0g3,137,0,0
1734340212586,52,MIT/q/climate?count=3-45,204,No Content,Thread Group For 100 Users 2-5,text,true,,528,515,5,8,https://tlesearch.mit.edu/q/climate?count=3,0,0,0
1734340212638,47,MIT/q/cl?count=3-40,204,No Content,Thread Group For 100 Users 2-5,text,true,,528,510,5,8,https://tlesearch.mit.edu/q/cl?count=3,0,0,0
1734340212638,47,MIT/q/climate%20change?count=3-67,204,No Content,Thread Group For 100 Users 2-4,text,true,,528,524,5,8,https://tlesearch.mit.edu/q/climate%20change?count=3,0,0,0
1734340212685,45,MIT/q/climate%20change?count=3-65,204,No Content,Thread Group For 100 Users 2-4,text,true,,528,524,5,8,https://tlesearch.mit.edu/q/climate%20change?count=3,0,0,0
